column,column_name
A8601N_CHD_AGE_MALE_03_05_YES,"A8601N_CHD_AGE_MALE_03_05_YES,A8601N_CHD_AGE_MALE_03_05_YES"
A8601N_CHD_AGE_MALE_06_10_YES,"A8601N_CHD_AGE_MALE_06_10_YES,A8601N_CHD_AGE_MALE_06_10_YES"
A8601N_CHD_AGE_MALE_11_15_YES,"A8601N_CHD_AGE_MALE_11_15_YES,A8601N_CHD_AGE_MALE_11_15_YES"
A8601N_CHD_AGE_MALE_16_17_YES,"A8601N_CHD_AGE_MALE_16_17_YES,A8601N_CHD_AGE_MALE_16_17_YES"
A8601N_CHD_AGE_UNKN_00_02_YES,"A8601N_CHD_AGE_UNKN_00_02_YES,A8601N_CHD_AGE_UNKN_00_02_YES"
A8601N_CHD_AGE_UNKN_03_05_YES,"A8601N_CHD_AGE_UNKN_03_05_YES,A8601N_CHD_AGE_UNKN_03_05_YES"
A8601N_CHD_AGE_UNKN_06_10_YES,"A8601N_CHD_AGE_UNKN_06_10_YES,A8601N_CHD_AGE_UNKN_06_10_YES"
A8601N_CHD_AGE_UNKN_11_15_YES,"A8601N_CHD_AGE_UNKN_11_15_YES,A8601N_CHD_AGE_UNKN_11_15_YES"
A8601N_CHD_AGE_UNKN_16_17_YES,"A8601N_CHD_AGE_UNKN_16_17_YES,A8601N_CHD_AGE_UNKN_16_17_YES"
A8604_OCCUP_1ST,"A8604_OCCUP_1ST,A8604_OCCUP_1ST"
A8605_OCCUP_2ND,"A8605_OCCUP_2ND,A8605_OCCUP_2ND"
A8606N_HM_OWNER_RENTER_BLANK,"A8606N_HM_OWNER_RENTER_BLANK,A8606N_HM_OWNER_RENTER_BLANK"
A8606N_HM_OWNER_RENTER_RENTER,"A8606N_HM_OWNER_RENTER_RENTER,A8606N_HM_OWNER_RENTER_RENTER"
A8606N_HM_OWN_RENT_HOME_OWNER,"A8606N_HM_OWN_RENT_HOME_OWNER,A8606N_HM_OWN_RENT_HOME_OWNER"
A8607N_HM_LNTH_RES_01_02,"A8607N_HM_LNTH_RES_01_02,A8607N_HM_LNTH_RES_01_02"
A8607N_HM_LNTH_RES_03_05,"A8607N_HM_LNTH_RES_03_05,A8607N_HM_LNTH_RES_03_05"
A8607N_HM_LNTH_RES_06_10,"A8607N_HM_LNTH_RES_06_10,A8607N_HM_LNTH_RES_06_10"
A8607N_HM_LNTH_RES_10_YRS,"A8607N_HM_LNTH_RES_10_YRS,A8607N_HM_LNTH_RES_10_YRS"
A8607N_HM_LNTH_RES_11_14,"A8607N_HM_LNTH_RES_11_14,A8607N_HM_LNTH_RES_11_14"
A8607N_HM_LNTH_RES_11_YRS,"A8607N_HM_LNTH_RES_11_YRS,A8607N_HM_LNTH_RES_11_YRS"
A8607N_HM_LNTH_RES_12_YRS,"A8607N_HM_LNTH_RES_12_YRS,A8607N_HM_LNTH_RES_12_YRS"
A8607N_HM_LNTH_RES_13_YRS,"A8607N_HM_LNTH_RES_13_YRS,A8607N_HM_LNTH_RES_13_YRS"
A8607N_HM_LNTH_RES_14_YRS,"A8607N_HM_LNTH_RES_14_YRS,A8607N_HM_LNTH_RES_14_YRS"
A8607N_HM_LNTH_RES_1_YR,"A8607N_HM_LNTH_RES_1_YR,A8607N_HM_LNTH_RES_1_YR"
A8607N_HM_LNTH_RES_2_YRS,"A8607N_HM_LNTH_RES_2_YRS,A8607N_HM_LNTH_RES_2_YRS"
A8607N_HM_LNTH_RES_3_YRS,"A8607N_HM_LNTH_RES_3_YRS,A8607N_HM_LNTH_RES_3_YRS"
A8607N_HM_LNTH_RES_4_YRS,"A8607N_HM_LNTH_RES_4_YRS,A8607N_HM_LNTH_RES_4_YRS"
A8607N_HM_LNTH_RES_5_YRS,"A8607N_HM_LNTH_RES_5_YRS,A8607N_HM_LNTH_RES_5_YRS"
A8607N_HM_LNTH_RES_6_YRS,"A8607N_HM_LNTH_RES_6_YRS,A8607N_HM_LNTH_RES_6_YRS"
A8607N_HM_LNTH_RES_7_YRS,"A8607N_HM_LNTH_RES_7_YRS,A8607N_HM_LNTH_RES_7_YRS"
A8607N_HM_LNTH_RES_8_YRS,"A8607N_HM_LNTH_RES_8_YRS,A8607N_HM_LNTH_RES_8_YRS"
A8607N_HM_LNTH_RES_9_YRS,"A8607N_HM_LNTH_RES_9_YRS,A8607N_HM_LNTH_RES_9_YRS"
A8607N_HM_LNTH_RES_BLANK,"A8607N_HM_LNTH_RES_BLANK,A8607N_HM_LNTH_RES_BLANK"
A8607N_HM_LNTH_RES_GT_14_YR,"A8607N_HM_LNTH_RES_GT_14_YR,A8607N_HM_LNTH_RES_GT_14_YR"
A8607N_HM_LNTH_RES_LT_1_YR,"A8607N_HM_LNTH_RES_LT_1_YR,A8607N_HM_LNTH_RES_LT_1_YR"
A8607_HM_LNTH_RES,"A8607_HM_LNTH_RES,A8607_HM_LNTH_RES"
A8608N_DWELLING_TYP_BLANK,"A8608N_DWELLING_TYP_BLANK,A8608N_DWELLING_TYP_BLANK"
A8608N_DWELLING_TYP_M,"A8608N_DWELLING_TYP_M,A8608N_DWELLING_TYP_M"
A8608N_DWELLING_TYP_S,"A8608N_DWELLING_TYP_S,A8608N_DWELLING_TYP_S"
A8608_DWELLING_TYP,A8608_DWELLING_TYP
A8609N_MARITAL_STAT_HH_A,"A8609N_MARITAL_STAT_HH_A,A8609N_MARITAL_STAT_HH_A"
A8609N_MARITAL_STAT_HH_B,"A8609N_MARITAL_STAT_HH_B,A8609N_MARITAL_STAT_HH_B"
A8609N_MARITAL_STAT_HH_BLANK,"A8609N_MARITAL_STAT_HH_BLANK,A8609N_MARITAL_STAT_HH_BLANK"
A8609N_MARITAL_STAT_HH_M,"A8609N_MARITAL_STAT_HH_M,A8609N_MARITAL_STAT_HH_M"
A8609N_MARITAL_STAT_HH_M_A,"A8609N_MARITAL_STAT_HH_M_A,A8609N_MARITAL_STAT_HH_M_A"
A8609N_MARITAL_STAT_HH_S,"A8609N_MARITAL_STAT_HH_S,A8609N_MARITAL_STAT_HH_S"
A8609N_MARITAL_STAT_HH_S_B,"A8609N_MARITAL_STAT_HH_S_B,A8609N_MARITAL_STAT_HH_S_B"
A8609_MARITAL_STATUS_IN_HHLD,"A8609_MARITAL_STATUS_IN_HHLD,A8609_MARITAL_STATUS_IN_HHLD"
A8610N_GENDER_1ST_BLANK,"A8610N_GENDER_1ST_BLANK,A8610N_GENDER_1ST_BLANK"
A8610N_GENDER_1ST_F,"A8610N_GENDER_1ST_F,A8610N_GENDER_1ST_F"
A8610N_GENDER_1ST_M,"A8610N_GENDER_1ST_M,A8610N_GENDER_1ST_M"
A8610N_GENDER_1ST_U,"A8610N_GENDER_1ST_U,A8610N_GENDER_1ST_U"
A8610_GENDER_1ST,"A8610_GENDER_1ST,A8610_GENDER_1ST"
A8612N_GENDER_2ND_BLANK,"A8612N_GENDER_2ND_BLANK,A8612N_GENDER_2ND_BLANK"
A8612N_GENDER_2ND_F,"A8612N_GENDER_2ND_F,A8612N_GENDER_2ND_F"
A8612N_GENDER_2ND_M,"A8612N_GENDER_2ND_M,A8612N_GENDER_2ND_M"
A8612N_GENDER_2ND_U,"A8612N_GENDER_2ND_U,A8612N_GENDER_2ND_U"
A8612_GENDER_2ND,A8612_GENDER_2ND
A8612_NAME_GENDER_2ND,A8612_NAME_GENDER_2ND
A8615N_MO_BUYR_CD,"A8615N_MO_BUYR_CD,A8615N_MO_BUYR_CD"
A8619N_WORKING_WOMAN,"A8619N_WORKING_WOMAN,A8619N_WORKING_WOMAN"
A8620N_MO_RESPONDER,"A8620N_MO_RESPONDER,A8620N_MO_RESPONDER"
A8622N_PRESENCE_OF_CHILD_BLANK,"A8622N_PRESENCE_OF_CHILD_BLANK,A8622N_PRESENCE_OF_CHILD_BLANK"
A8622N_PRESENCE_OF_CHILD_N,"A8622N_PRESENCE_OF_CHILD_N,A8622N_PRESENCE_OF_CHILD_N"
A8622N_PRESENCE_OF_CHILD_Y,"A8622N_PRESENCE_OF_CHILD_Y,A8622N_PRESENCE_OF_CHILD_Y"
A8628N_NUM_OF_ADULT_1,"A8628N_NUM_OF_ADULT_1,A8628N_NUM_OF_ADULT_1"
A8628N_NUM_OF_ADULT_2,"A8628N_NUM_OF_ADULT_2,A8628N_NUM_OF_ADULT_2"
A8628N_NUM_OF_ADULT_3,"A8628N_NUM_OF_ADULT_3,A8628N_NUM_OF_ADULT_3"
A8628N_NUM_OF_ADULT_3_PLUS,A8628N_NUM_OF_ADULT_3_PLUS
A8628N_NUM_OF_ADULT_4,"A8628N_NUM_OF_ADULT_4,A8628N_NUM_OF_ADULT_4"
A8628N_NUM_OF_ADULT_5,"A8628N_NUM_OF_ADULT_5,A8628N_NUM_OF_ADULT_5"
A8628N_NUM_OF_ADULT_6,"A8628N_NUM_OF_ADULT_6,A8628N_NUM_OF_ADULT_6"
A8628N_NUM_OF_ADULT_BLANK,"A8628N_NUM_OF_ADULT_BLANK,A8628N_NUM_OF_ADULT_BLANK"
A8637_OCCUP_INP,"A8637_OCCUP_INP,A8637_OCCUP_INP"
A8641_INC_ESTMT_HHLD,"A8641_INC_ESTMT_HHLD,A8641_INC_ESTMT_HHLD"
A8641_INC_ESTMT_HHLD_1,"A8641_INC_ESTMT_HHLD_1,A8641_INC_ESTMT_HHLD_1"
A8641_INC_ESTMT_HHLD_2,"A8641_INC_ESTMT_HHLD_2,A8641_INC_ESTMT_HHLD_2"
A8641_INC_ESTMT_HHLD_3,"A8641_INC_ESTMT_HHLD_3,A8641_INC_ESTMT_HHLD_3"
A8641_INC_ESTMT_HHLD_4,"A8641_INC_ESTMT_HHLD_4,A8641_INC_ESTMT_HHLD_4"
A8641_INC_ESTMT_HHLD_5,"A8641_INC_ESTMT_HHLD_5,A8641_INC_ESTMT_HHLD_5"
A8641_INC_ESTMT_HHLD_6,"A8641_INC_ESTMT_HHLD_6,A8641_INC_ESTMT_HHLD_6"
A8641_INC_ESTMT_HHLD_7,"A8641_INC_ESTMT_HHLD_7,A8641_INC_ESTMT_HHLD_7"
A8641_INC_ESTMT_HHLD_8,"A8641_INC_ESTMT_HHLD_8,A8641_INC_ESTMT_HHLD_8"
A8641_INC_ESTMT_HHLD_9,"A8641_INC_ESTMT_HHLD_9,A8641_INC_ESTMT_HHLD_9"
A8641_INC_ESTMT_HHLD_BLANK,"A8641_INC_ESTMT_HHLD_BLANK,A8641_INC_ESTMT_HHLD_BLANK"
A8642_HM_MKT_VAL,"A8642_HM_MKT_VAL,A8642_HM_MKT_VAL"
A8642_HM_MKT_VAL_150_299,"A8642_HM_MKT_VAL_150_299,A8642_HM_MKT_VAL_150_299"
A8642_HM_MKT_VAL_1M_PLUS,"A8642_HM_MKT_VAL_1M_PLUS,A8642_HM_MKT_VAL_1M_PLUS"
A8642_HM_MKT_VAL_300_499,"A8642_HM_MKT_VAL_300_499,A8642_HM_MKT_VAL_300_499"
A8642_HM_MKT_VAL_500_999,"A8642_HM_MKT_VAL_500_999,A8642_HM_MKT_VAL_500_999"
A8642_HM_MKT_VAL_75_149,"A8642_HM_MKT_VAL_75_149,A8642_HM_MKT_VAL_75_149"
A8642_HM_MKT_VAL_BLANK,"A8642_HM_MKT_VAL_BLANK,A8642_HM_MKT_VAL_BLANK"
A8642_HM_MKT_VAL_LT_75,"A8642_HM_MKT_VAL_LT_75,A8642_HM_MKT_VAL_LT_75"
A8647N_VEH_KWN_NUM_1_CAR,"A8647N_VEH_KWN_NUM_1_CAR,A8647N_VEH_KWN_NUM_1_CAR"
A8647N_VEH_KWN_NUM_2_CARS,"A8647N_VEH_KWN_NUM_2_CARS,A8647N_VEH_KWN_NUM_2_CARS"
A8647N_VEH_KWN_NUM_3_PLUS_CARS,"A8647N_VEH_KWN_NUM_3_PLUS_CARS,A8647N_VEH_KWN_NUM_3_PLUS_CARS"
A8647N_VEH_KWN_NUM_BLANK,"A8647N_VEH_KWN_NUM_BLANK,A8647N_VEH_KWN_NUM_BLANK"
A8647_VEH_KNOWN_OWNER_NUM,"A8647_VEH_KNOWN_OWNER_NUM,A8647_VEH_KNOWN_OWNER_NUM"
A8648N_VEH_DM_STY_BASIC_SPORTY,"A8648N_VEH_DM_STY_BASIC_SPORTY,A8648N_VEH_DM_STY_BASIC_SPORTY"
A8648N_VEH_DM_STY_BLANK,"A8648N_VEH_DM_STY_BLANK,A8648N_VEH_DM_STY_BLANK"
A8648N_VEH_DM_STY_LUX_UP_SPRT,"A8648N_VEH_DM_STY_LUX_UP_SPRT,A8648N_VEH_DM_STY_LUX_UP_SPRT"
A8648N_VEH_DM_STY_MID_SMALL,"A8648N_VEH_DM_STY_MID_SMALL,A8648N_VEH_DM_STY_MID_SMALL"
A8648N_VEH_DM_STY_MINIVAN,"A8648N_VEH_DM_STY_MINIVAN,A8648N_VEH_DM_STY_MINIVAN"
A8648N_VEH_DM_STY_SUV,"A8648N_VEH_DM_STY_SUV,A8648N_VEH_DM_STY_SUV"
A8648N_VEH_DM_STY_TRUCK,"A8648N_VEH_DM_STY_TRUCK,A8648N_VEH_DM_STY_TRUCK"
A8648N_VEH_DM_STY_UP_MID_LRG,"A8648N_VEH_DM_STY_UP_MID_LRG,A8648N_VEH_DM_STY_UP_MID_LRG"
A8648_VEH_DOMNT_LFESTYL,"A8648_VEH_DOMNT_LFESTYL,A8648_VEH_DOMNT_LFESTYL"
A8653N_ONLINE_PURCHASE,"A8653N_ONLINE_PURCHASE,A8653N_ONLINE_PURCHASE"
A8688N_GENDER_INP_BLANK,"A8688N_GENDER_INP_BLANK,A8688N_GENDER_INP_BLANK"
A8688N_GENDER_INP_FEMALE,"A8688N_GENDER_INP_FEMALE,A8688N_GENDER_INP_FEMALE"
A8688N_GENDER_INP_MALE,"A8688N_GENDER_INP_MALE,A8688N_GENDER_INP_MALE"
A8688_GENDER_INP,"A8688_GENDER_INP,A8688_GENDER_INP"
A9150_CC_FOP_0_3_MTH,"A9150_CC_FOP_0_3_MTH,A9150_CC_FOP_0_3_MTH"
A9150_CC_FOP_10_12_MTH,"A9150_CC_FOP_10_12_MTH,A9150_CC_FOP_10_12_MTH"
A9150_CC_FOP_13_18_MTH,"A9150_CC_FOP_13_18_MTH,A9150_CC_FOP_13_18_MTH"
A9150_CC_FOP_19_24_MTH,"A9150_CC_FOP_19_24_MTH,A9150_CC_FOP_19_24_MTH"
A9150_CC_FOP_24_PLUS_MTH,"A9150_CC_FOP_24_PLUS_MTH,A9150_CC_FOP_24_PLUS_MTH"
A9150_CC_FOP_4_6_MTH,"A9150_CC_FOP_4_6_MTH,A9150_CC_FOP_4_6_MTH"
A9150_CC_FOP_7_9_MTH,"A9150_CC_FOP_7_9_MTH,A9150_CC_FOP_7_9_MTH"
A9153N_RPC_CTLG_SHWROOM_YES,"A9153N_RPC_CTLG_SHWROOM_YES,A9153N_RPC_CTLG_SHWROOM_YES"
A9153N_RPC_ELECTRONIC_BUYR_YES,"A9153N_RPC_ELECTRONIC_BUYR_YES,A9153N_RPC_ELECTRONIC_BUYR_YES"
A9153N_RPC_FIN_INSTL_CR_YES,"A9153N_RPC_FIN_INSTL_CR_YES,A9153N_RPC_FIN_INSTL_CR_YES"
A9153N_RPC_FIN_SRVC_INSR_YES,"A9153N_RPC_FIN_SRVC_INSR_YES,A9153N_RPC_FIN_SRVC_INSR_YES"
A9153N_RPC_FIN_SRVC_YES,"A9153N_RPC_FIN_SRVC_YES,A9153N_RPC_FIN_SRVC_YES"
A9153N_RPC_FURNITURE_BUYR_YES,"A9153N_RPC_FURNITURE_BUYR_YES,A9153N_RPC_FURNITURE_BUYR_YES"
A9153N_RPC_HIEND_UPSCL_RTL_YES,"A9153N_RPC_HIEND_UPSCL_RTL_YES,A9153N_RPC_HIEND_UPSCL_RTL_YES"
A9153N_RPC_HM_IMPROVE_YES,"A9153N_RPC_HM_IMPROVE_YES,A9153N_RPC_HM_IMPROVE_YES"
A9153N_RPC_HOF_SPLY_PRCH_YES,"A9153N_RPC_HOF_SPLY_PRCH_YES,A9153N_RPC_HOF_SPLY_PRCH_YES"
A9153N_RPC_HVLE_DPT_STRE_B_YES,"A9153N_RPC_HVLE_DPT_STRE_B_YES,A9153N_RPC_HVLE_DPT_STRE_B_YES"
A9153N_RPC_MAIN_STR_RETL_YES,"A9153N_RPC_MAIN_STR_RETL_YES,A9153N_RPC_MAIN_STR_RETL_YES"
A9153N_RPC_MEMB_WHSE_YES,"A9153N_RPC_MEMB_WHSE_YES,A9153N_RPC_MEMB_WHSE_YES"
A9153N_RPC_MISC_GROCERY_YES,"A9153N_RPC_MISC_GROCERY_YES,A9153N_RPC_MISC_GROCERY_YES"
A9153N_RPC_MISC_TV_MO_PRCH_YES,"A9153N_RPC_MISC_TV_MO_PRCH_YES,A9153N_RPC_MISC_TV_MO_PRCH_YES"
A9153N_RPC_MISC_YES,"A9153N_RPC_MISC_YES,A9153N_RPC_MISC_YES"
A9153N_RPC_OIL_CO_YES,"A9153N_RPC_OIL_CO_YES,A9153N_RPC_OIL_CO_YES"
A9153N_RPC_SPECLTY_APRL_YES,"A9153N_RPC_SPECLTY_APRL_YES,A9153N_RPC_SPECLTY_APRL_YES"
A9153N_RPC_SPECLTY_YES,"A9153N_RPC_SPECLTY_YES,A9153N_RPC_SPECLTY_YES"
A9153N_RPC_SPORT_GOODS_YES,"A9153N_RPC_SPORT_GOODS_YES,A9153N_RPC_SPORT_GOODS_YES"
A9153N_RPC_STD_RETL_YES,"A9153N_RPC_STD_RETL_YES,A9153N_RPC_STD_RETL_YES"
A9153N_RPC_UPSCLE_TRV_SVC_YES,"A9153N_RPC_UPSCLE_TRV_SVC_YES,A9153N_RPC_UPSCLE_TRV_SVC_YES"
A9350N_ECONOMIC_STB_01_10,"A9350N_ECONOMIC_STB_01_10,A9350N_ECONOMIC_STB_01_10"
A9350N_ECONOMIC_STB_11_20,"A9350N_ECONOMIC_STB_11_20,A9350N_ECONOMIC_STB_11_20"
A9350N_ECONOMIC_STB_21_30,"A9350N_ECONOMIC_STB_21_30,A9350N_ECONOMIC_STB_21_30"
A9350N_ECONOMIC_STB_BLANK,"A9350N_ECONOMIC_STB_BLANK,A9350N_ECONOMIC_STB_BLANK"
A9350N_ECONOMIC_STB_IND,"A9350N_ECONOMIC_STB_IND,A9350N_ECONOMIC_STB_IND"
A9351N_UNDER_BANK_01_06,"A9351N_UNDER_BANK_01_06,A9351N_UNDER_BANK_01_06"
A9351N_UNDER_BANK_07_14,"A9351N_UNDER_BANK_07_14,A9351N_UNDER_BANK_07_14"
A9351N_UNDER_BANK_15_20,"A9351N_UNDER_BANK_15_20,A9351N_UNDER_BANK_15_20"
A9351N_UNDER_BANK_BLANK,A9351N_UNDER_BANK_BLANK
A9351N_UNDER_BANK_IND,"A9351N_UNDER_BANK_IND,A9351N_UNDER_BANK_IND"
A9358N_HEAVY_TRANSACTORS,"A9358N_HEAVY_TRANSACTORS,A9358N_HEAVY_TRANSACTORS"
A9358N_HEAVY_TRANS_01_06,"A9358N_HEAVY_TRANS_01_06,A9358N_HEAVY_TRANS_01_06"
A9358N_HEAVY_TRANS_07_14,"A9358N_HEAVY_TRANS_07_14,A9358N_HEAVY_TRANS_07_14"
A9358N_HEAVY_TRANS_15_20,"A9358N_HEAVY_TRANS_15_20,A9358N_HEAVY_TRANS_15_20"
A9358N_HEAVY_TRANS_BLANK,A9358N_HEAVY_TRANS_BLANK
A9509N_EDU_1ST_1,"A9509N_EDU_1ST_1,A9509N_EDU_1ST_1"
A9509N_EDU_1ST_2,"A9509N_EDU_1ST_2,A9509N_EDU_1ST_2"
A9509N_EDU_1ST_3,"A9509N_EDU_1ST_3,A9509N_EDU_1ST_3"
A9509N_EDU_1ST_4,"A9509N_EDU_1ST_4,A9509N_EDU_1ST_4"
A9509N_EDU_1ST_BLANK,"A9509N_EDU_1ST_BLANK,A9509N_EDU_1ST_BLANK"
A9509_EDU_1ST,"A9509_EDU_1ST,A9509_EDU_1ST"
A9510N_EDU_2ND_1,"A9510N_EDU_2ND_1,A9510N_EDU_2ND_1"
A9510N_EDU_2ND_2,"A9510N_EDU_2ND_2,A9510N_EDU_2ND_2"
A9510N_EDU_2ND_3,"A9510N_EDU_2ND_3,A9510N_EDU_2ND_3"
A9510N_EDU_2ND_4,"A9510N_EDU_2ND_4,A9510N_EDU_2ND_4"
A9510N_EDU_2ND_BLANK,"A9510N_EDU_2ND_BLANK,A9510N_EDU_2ND_BLANK"
A9510_EDU_2ND,A9510_EDU_2ND
A9510_EDU_2ND_0,A9510_EDU_2ND_0
A9514N_EDU_INP_1,"A9514N_EDU_INP_1,A9514N_EDU_INP_1"
A9514N_EDU_INP_2,"A9514N_EDU_INP_2,A9514N_EDU_INP_2"
A9514N_EDU_INP_3,"A9514N_EDU_INP_3,A9514N_EDU_INP_3"
A9514N_EDU_INP_4,"A9514N_EDU_INP_4,A9514N_EDU_INP_4"
A9514N_EDU_INP_BLANK,"A9514N_EDU_INP_BLANK,A9514N_EDU_INP_BLANK"
A9514_EDU_INP,"A9514_EDU_INP,A9514_EDU_INP"
A9557N_SUPP_MAILDMA_DONOTMAIL,A9557N_SUPP_MAILDMA_DONOTMAIL
AAP000447N_ASET_PRPN_DIS_INC,"AAP000447N_ASET_PRPN_DIS_INC,AAP000447N_ASET_PRPN_DIS_INC"
AAP000447_AQ_PRCSN_LVL,"AAP000447_AQ_PRCSN_LVL,AAP000447_AQ_PRCSN_LVL"
AA_ELGBLY_IND,address_append_eligibility_indicator
AA_MTCH_LVL_ID,address_append_match_level_id
AA_MTCH_VRFY_STATUS_ID,address_append_match_verify_status_id
ABLE_TO_BE_SOLD_IN_DESC,able_to_be_sold_in_description
ABLE_TO_BE_SOLD_IN_FLAG,"able_to_be_sold_in_flag,able_to_be_sold_in_flag"
ABLE_TO_BE_TRANSFERED_IN,able_to_be_transfered_in
ABLE_TO_SELL_CA_CD_COMN_ID,able_to_sell_canada_code_common_id
ABLE_TO_SELL_IN_CA_CODE,able_to_sell_in_canada_code
ABLE_TO_SELL_IN_CA_NAME,able_to_sell_in canada_name
ABLE_TO_SELL_IN_MX_CODE,able_to_sell_in_mexico_code
ABLE_TO_SELL_IN_MX_NAME,able_to_sell_in_mexico_name
ABLE_TO_SELL_IN_US_CODE,able_to_sell_in_usa_code
ABLE_TO_SELL_IN_US_NAME,able_to_sell_in_usa_name
ABLE_TO_SELL_MX_CD_COMN_ID,able_to_sell_mexico_code_common_id
ABLE_TO_SELL_US_CD_COMN_ID,able_to_sell_us_code_common_id
ABSOLUTE_DEVIATION_RANGE_DSC,absolute_deviation_range_description
ABSOLUTE_DEVIATION_RANGE_ID,absolute_deviation_range_id
ACCOUNT_NUM,"account_num,account_num"
ACCSORIAL_CHRG_AMT,accessorial_charge_amount
ACCT_ACTIVE_IND,account_active_indicator
ACCT_AVAIL_FOR_RNEWL_CNT,accounts_available_for_renewal_cnt
ACCT_CLOSE_DT,account_close_date
ACCT_CLSD_IND,account_closed_ind
ACCT_CLS_DT,"account_close_date,account_close_date,account_close_date"
ACCT_CNCL_CNT,customer_profiles_with_account_cancelled_cnt
ACCT_EXPIRATION_DT,account_expiration_date
ACCT_ID,"acct_id,account_guid,account_guid,acct_id,acct_id,acct_id,acct_id,acct_id,acct_id,acct_id,acct_id"
ACCT_NUM,"account_num,account_num"
ACCT_OPEN_DT,account_open_date
ACCT_OPN_DT,"account_open_date,account_open_date,account_open_date"
ACCT_RNEW_WOUT_CC_CNT,accounts_renewed_without_customer_received_touch1_cnt
ACCT_RNEW_WTH_CC_CNT,accounts_renewed_with_customer_received_touch1_cnt
ACCT_RPRCH_CNT,customer_profiles_with_account_repurchased_cnt
ACCT_SIGN_UP_CNT,customer_profiles_with_account_signups_cnt
ACCT_SIGN_UP_TD_CNT,"account_signups_from_program_beginning_to_current_date,account_signups_from_program_beginning_to_current_date"
ACCT_STATUS_CD,account_status_code
ACCT_STATUS_DESC,account_status_description
ACCT_UPDT_IND,account_update_indicator
ACCURACY_RANGE_DESC,accuracy_range_description
ACCURACY_RANGE_ID,accuracy_range_id
ACKMT_CNTRL_NUM,acknowledgement_control_number
ACKMT_INTRNL_ID,acknowledgement_internal_id
ACK_RECPT_CODE,acknowledge_receipt_code
ACMDT_AMT,accomodation_amount
ACMDT_TYPE_DESC,accomodation_type_description
ACPTNC_REFRL_CODE,acceptance_referral_code
ACQUISITION_SOURCE,"acquisition_source,acquisition_source"
ACQUISITION_SOURCE_DESCRIPTION,acquisition_source_description
ACQUISITION_TS,"acquisition_timestamp,acquisition_timestamp"
ACQ_SRC_EML_RANK_ID,acquisition_source_email_rank_id
ACTION_DATE_KEY,action_date
ACTION_DESC,"action_description,action_description"
ACTION_ID,"action_id,action_id,action_id,action_id,action_id,action_id,action_id,action_id,action_id"
ACTION_TIME_KEY,action_timestamp
ACTION_URL,action_url_text
ACTIVE_IND,"active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator,active_indicator"
ACTIVE_INVTRY_IND,active_inventory_indicator
ACTIVE_LOCATION_PKG_BARCODE,active_location_with_wave_code
ACTIVE_LOCATION_WTH_WAVE_CODE,active_location_package_barcode
ACTIVE_PLACEHOLDER_IND,"active_placeholder_indicator,active_placeholder_indicator,active_placeholder_indicator,active_placeholder_indicator,active_placeholder_indicator"
ACTIVE_RULE_IND,active_rule_indicator
ACTIVE_STATUS_IND,active_status_indicator
ACTIVE_XML_SUMRY_LVL_CODE,active_xml_summary_level_code
ACTIVITY_DATE,activity_date
ACTL_CNTNR_CNT,"actual_container_count,actual_container_count"
ACTL_CPN_RDMP_CHNL_ID,"actual_coupon_redemption_channel_id,actual_coupon_redemption_channel_id"
ACTL_DRP_DT,actual_drop_date
ACTL_DRP_TM,actual_drop_time
ACTL_ENTRD_QTY,"actual_entered_quantity,actual_entered_quantity"
ACTL_PKUP_DT,actual_pickup_date
ACTL_PKUP_TM,actual_pickup_time
ACTL_RTRN_PLCY_ID,actual_return_id
ACTL_SLS_QTY,actual_sales_quantity
ACTL_SL_QTY,actual_sales_quantity
ACTL_VOL,"actual_volume_number,actual_volume_number"
ACTL_WT,"actual_weight_number,actual_weight_number,actual_weight_number"
ACTN_DESC,action_description
ACTN_STATUS_DESC,action_status_description
ACTN_TS,action_timestamp
ACTN_TYPE_CD,workbench_action_type_code
ACTN_TYPE_DESC,workbench_action_type_description
ACTUAL_CLOSED_DATE,close_date
ACTUAL_DATE_IN,"actual_in_date_id,actual_in_date_id,actual_in_date_id,actual_in_date_id"
ACTUAL_DATE_OUT,"actual_out_date_id,actual_out_date_id,actual_out_date_id"
ACTUAL_ELAPSED_TIME,"actual_elapsed_time,actual_elapsed_time,actual_elapsed_time"
ACTUAL_IN_TS,"actual_in_timestamp,actual_in_timestamp,actual_in_timestamp,actual_in_timestamp,actual_in_timestamp,actual_in_timestamp"
ACTUAL_RELO_DATE,actual_relocation_date
ACTUAL_SALES_PERIOD_COUNT,actual_sales_period_count
ACTUAL_SPACE,"actual_space,actual_space,actual_space,actual_space"
